id,as,lsg,oldstat,func,rel,assn,drink,status,howknow,cucard,survey,change,why,time,shift,shtime,fam,knnosw,nosw,inc,usenow,nowsw,x,y,distneares,distcw,distpw,cw50,cw100,cw150,pw50,pw100,pw150,ed,pw,cw,shifted,c50,c50to100,c100to150,p50,p50to100,p100to150,switch,as1to2,as2to3,as3to4,nearest,ed4,safeswitch,safemislab,safenolabe,switchfunc,arsenic,newstat,as4to965,lon,lat
4831,5,1,1,1,3,0,23,1,12,0,0,no,NA,NA,NA,NA,0,NA,NA,NA,,NA,258223.1094,2630154.75,5.06799984,414.5679932,5.06799984,0,0,0,7,21,40,4,0,0,0,0,0,0,2,3,4,noswitch,0,0,0,0to50,1to5,0,1,1,NA,0to50,safe,0,90.62485433,23.76412531
4832,71,0,2,1,1,1,23,0,2,1,1,no,NA,NA,NA,NA,NA,1,NA,NA,,NA,258209.9844,2630162,10.66699982,412.9429932,10.66699982,0,0,0,7,26,39,3,0,0,0,0,0,0,2,4,3,noswitch,0,0,0,0to50,1to5,NA,NA,NA,NA,51to150,unsafe,0,90.62473607,23.76418544
4834,5,1,0,0,1,0,0,1,3,0,1,cworpw,NA,NA,NA,NA,0,NA,NA,NA,,NA,258195.4063,2630194.75,9.82199955,389.7049866,9.82199955,0,0,0,9,28,40,5,NA,NA,0,0,0,0,2,4,3,switch,0,0,0,0to50,1to5,1,1,0,0,0to50,safe,0,90.62460473,23.76445704
4835,21,0,3,1,2,1,23,1,1,0,1,no,NA,NA,NA,NA,0,NA,NA,NA,,NA,258189.4375,2630194.25,11.42800045,393.0610046,11.42800045,0,0,0,9,28,40,6,0,0,0,0,0,0,2,4,3,noswitch,0,0,0,0to50,6to10,0,1,1,NA,0to50,safe,0,90.62455095,23.76445289
4836,53,0,0,1,1,1,23,0,3,1,1,no,NA,NA,NA,NA,NA,1,NA,NA,,NA,258191.0156,2630186.5,5.580999851,399.2019958,5.580999851,0,0,0,6,29,39,4,0,0,0,0,0,0,2,5,2,noswitch,0,0,0,0to50,1to5,NA,NA,NA,NA,51to150,unsafe,0,90.62456516,23.76438862
4837,60,1,3,1,1,0,23,1,2,0,1,no,NA,NA,NA,NA,NA,NA,NA,NA,,NA,258172.2188,2630181,9.331000328,412.9349976,9.331000328,0,0,0,4,24,38,4,0,0,0,0,0,0,1,4,3,noswitch,0,0,0,0to50,1to5,NA,NA,NA,NA,51to150,unsafe,0,90.62439579,23.76434302
4838,7,0,1,1,1,0,23,1,1,1,1,no,NA,NA,NA,NA,0,NA,NA,NA,,NA,258172.9531,2630214.5,15.81799984,383.8280029,15.81799984,0,0,0,11,27,40,3,0,0,0,0,0,0,3,4,3,noswitch,0,0,0,0to50,1to5,0,1,1,NA,0to50,safe,0,90.62440242,23.76462083
4839,34,0,0,1,1,0,23,1,1,1,1,no,NA,NA,NA,NA,0,NA,NA,NA,,NA,258168.1094,2630219.75,11.9659996,381.9890137,11.9659996,0,0,0,11,25,40,4,0,0,0,0,0,0,3,3,3,noswitch,0,0,0,0to50,1to5,0,1,0,NA,0to50,safe,0,90.62435878,23.76466437
4840,220,0,12,1,2,0,23,0,12,1,1,no,NA,NA,NA,NA,NA,14,NA,NA,,NA,257989.3438,2630080,120.0979996,580.0390015,120.0979996,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,1,noswitch,0,1,0,100to150,1to5,NA,NA,NA,NA,151to250,unsafe,0,90.62274798,23.76350548
4841,271,0,12,1,1,0,23,0,12,1,1,no,NA,NA,NA,NA,NA,1,NA,NA,,NA,257960.9219,2630057.75,142.522995,608.0479736,142.522995,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,1,noswitch,0,1,0,100to150,1to5,NA,NA,NA,NA,251to350,unsafe,0,90.62249188,23.76332097
4842,320,0,12,1,1,0,23,0,12,1,1,no,NA,NA,NA,NA,NA,14,NA,NA,,NA,257957.0469,2630049.75,145.5570068,612.7550049,145.5570068,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,1,noswitch,0,0,1,100to150,1to5,NA,NA,NA,NA,251to350,unsafe,0,90.62245696,23.76325463
4843,135,1,0,1,1,0,23,0,1,1,1,no,NA,NA,NA,NA,NA,1,NA,NA,,NA,258004.7031,2630052.75,98.5059967,599.4400024,98.5059967,0,0,0,0,1,2,4,0,0,0,0,0,0,0,1,1,noswitch,1,0,0,50to100,1to5,NA,NA,NA,NA,51to150,unsafe,0,90.62288636,23.76327949
4844,19,0,13,1,1,0,23,1,12,1,1,no,NA,NA,NA,NA,0,NA,NA,NA,,NA,258026.6406,2630043.25,75.69400024,601.1760254,75.69400024,0,0,0,0,1,3,8,0,0,0,0,0,0,0,1,1,noswitch,0,0,0,50to100,6to10,0,1,1,NA,0to50,safe,0,90.62308402,23.7632007
4845,99,0,0,1,1,1,23,0,12,1,1,no,NA,NA,NA,NA,NA,1,NA,NA,,NA,258024.3906,2630071.75,84.48400116,574.9580078,84.48400116,0,0,0,0,1,3,2,0,0,0,0,0,0,0,1,1,noswitch,0,0,0,50to100,1to5,NA,NA,NA,NA,51to150,unsafe,0,90.62306376,23.76343706
4846,198,0,0,1,3,0,23,0,2,0,0,no,NA,NA,NA,NA,NA,1,NA,NA,,NA,258027.9531,2630091.5,91.00299835,555.2050171,91.00299835,0,0,0,0,1,3,6,0,0,0,0,0,0,0,1,1,noswitch,1,0,0,50to100,6to10,NA,NA,NA,NA,151to250,unsafe,0,90.62309587,23.76360084
4847,103,0,0,1,1,0,23,0,1,1,1,no,NA,NA,NA,NA,NA,1,NA,NA,,NA,258094.0938,2630143.75,40.12900162,485.6889954,40.12900162,0,0,0,1,5,21,4,0,0,0,0,0,0,1,1,4,noswitch,1,0,0,0to50,1to5,NA,NA,NA,NA,51to150,unsafe,0,90.62369184,23.76403413
4848,36,0,0,1,1,0,23,1,1,1,1,no,NA,NA,NA,NA,0,NA,NA,NA,,NA,258130.875,2630106.75,6.423999786,497.9559937,6.423999786,0,0,0,3,9,23,4,0,0,0,0,0,0,1,2,3,noswitch,0,0,0,0to50,1to5,0,1,0,NA,0to50,safe,0,90.62402324,23.76372728
4849,132,0,1,1,1,0,23,0,12,1,1,no,NA,NA,NA,NA,NA,1,NA,NA,,NA,258134.5469,2630103.25,4.272999763,499.1170044,4.272999763,0,0,0,3,9,22,6,0,0,0,0,0,0,1,2,3,noswitch,1,0,0,0to50,6to10,NA,NA,NA,NA,51to150,unsafe,0,90.62405633,23.76369825
4850,13,0,3,1,2,1,23,1,12,0,1,no,NA,NA,NA,NA,0,NA,NA,NA,,NA,258134.0156,2630111.75,6.169000149,491.9530029,6.169000149,0,0,0,3,11,23,4,0,0,0,0,0,0,1,2,3,noswitch,0,0,0,0to50,1to5,0,1,1,NA,0to50,safe,0,90.62405154,23.76376874
4851,78,2,0,0,2,0,0,0,NA,1,1,dugnew,NA,5,NA,NA,NA,NA,NA,NA,,NA,258153.0469,2630142.25,22.67700005,456.0180054,22.67700005,0,0,0,4,18,32,4,NA,NA,1,0,0,0,1,3,3,switch,0,0,0,0to50,1to5,NA,NA,NA,NA,51to150,unsafe,0,90.62422303,23.76402167
4852,104,2,0,1,1,0,23,2,NA,1,1,pw,1,12,NA,NA,NA,NA,NA,NA,,NA,258152.9531,2630167.5,21.2859993,434.3169861,21.2859993,0,0,0,4,20,35,7,1,0,0,0,0,0,1,4,3,switch,1,0,0,0to50,6to10,NA,NA,NA,NA,51to150,unsafe,0,90.6242222,23.76423107
4853,57,2,0,1,1,0,23,2,NA,1,1,pw,1,12,NA,NA,NA,NA,NA,NA,,NA,258105.0156,2630024,15.05000019,582.9400024,15.05000019,0,0,0,1,3,6,7,1,0,0,0,0,0,1,1,1,switch,0,0,0,0to50,6to10,NA,NA,NA,NA,51to150,unsafe,0,90.62379021,23.76304103
4854,32,0,13,1,1,1,23,1,12,0,1,no,NA,NA,NA,NA,0,NA,NA,NA,,NA,258101.0781,2630043.25,4.624000072,567.8319702,4.624000072,0,0,0,1,4,7,3,0,0,0,0,0,0,1,1,1,noswitch,0,0,0,0to50,1to5,0,1,1,NA,0to50,safe,0,90.62375474,23.76320068
4855,71,2,0,1,1,0,23,1,3,1,1,pw,1,4,NA,NA,NA,NA,NA,NA,,NA,258164.4063,2630130.25,19.3409996,461.3859863,19.3409996,0,0,0,3,16,30,4,1,0,0,0,0,0,1,3,3,switch,0,0,0,0to50,1to5,NA,NA,NA,NA,51to150,unsafe,0,90.62432538,23.76392215
4857,33,0,13,1,1,1,23,1,12,0,0,no,NA,NA,NA,NA,0,NA,NA,NA,,NA,258153.3438,2630221.25,7.032999992,388.9450073,7.032999992,0,0,0,10,22,39,4,0,0,0,0,0,0,2,3,4,noswitch,0,0,0,0to50,1to5,0,1,1,NA,0to50,safe,0,90.62422574,23.76467682
4858,39,1,0,1,1,0,23,1,1,1,1,no,NA,NA,NA,NA,0,NA,NA,NA,,NA,258136.9688,2630217.75,4.570000172,401.2770081,4.570000172,0,0,0,8,18,38,8,0,0,0,0,0,0,2,2,4,noswitch,0,0,0,0to50,6to10,0,1,0,NA,0to50,safe,0,90.62407819,23.7646478
4859,63,0,0,1,1,0,23,0,12,0,0,no,NA,NA,NA,NA,NA,14,NA,NA,,NA,258096.2344,2630210.5,36.84899902,420.723999,36.84899902,0,0,0,1,9,22,2,0,0,0,0,0,0,1,2,3,noswitch,0,0,0,0to50,1to5,NA,NA,NA,NA,51to150,unsafe,0,90.62371115,23.76458769
4861,14,2,0,1,1,1,23,1,2,1,1,pw,1,6,NA,NA,NA,NA,NA,NA,,NA,258233.5313,2630249.5,9.62899971,323.7850037,9.62899971,0,0,0,8,32,42,4,1,0,0,0,0,0,2,5,2,switch,0,0,0,0to50,1to5,1,1,0,1,0to50,safe,0,90.62494827,23.76491106
4862,30,1,0,1,1,1,23,1,1,1,1,no,NA,NA,NA,NA,0,NA,NA,NA,,NA,258263.8438,2630232,3.709000111,327.8850098,3.709000111,0,0,0,7,27,42,4,0,0,0,0,0,0,2,4,3,noswitch,0,0,0,0to50,1to5,0,1,0,NA,0to50,safe,0,90.62522139,23.76476593
4863,42,0,13,1,1,0,23,1,12,1,1,no,NA,NA,NA,NA,0,NA,NA,NA,,NA,258252.1094,2630222,10.38700008,341.5069885,10.38700008,0,0,0,7,30,43,4,0,0,0,0,0,0,2,5,3,noswitch,0,0,0,0to50,1to5,0,1,1,NA,0to50,safe,0,90.62511566,23.764683
4864,9,2,0,0,1,1,0,0,NA,1,1,cworpw,NA,NA,3,15,NA,NA,NA,NA,,NA,258257.375,2630200.75,2.769999981,359.5310059,2.769999981,0,0,0,5,25,43,5,NA,NA,0,0,0,0,1,4,4,switch,0,0,0,0to50,1to5,1,1,0,0,0to50,safe,0,90.62516309,23.76450678
4865,9,1,0,1,1,0,23,1,1,1,1,no,NA,NA,NA,NA,0,NA,NA,NA,,NA,258237.9531,2630188,5.580999851,378.2630005,5.580999851,0,0,0,9,26,42,4,0,0,0,0,0,0,2,4,4,noswitch,0,0,0,0to50,1to5,0,1,0,NA,0to50,safe,0,90.62498809,23.76440105
4866,265,0,1,1,1,0,0,0,12,1,1,pw,1,18,NA,NA,NA,NA,NA,NA,,NA,258261.0313,2630165.25,29.40699959,392.1589966,29.40699959,0,0,0,6,19,40,4,1,0,0,0,0,0,2,3,5,switch,0,1,0,0to50,1to5,NA,NA,NA,NA,251to350,unsafe,0,90.62519603,23.76421237
4867,5,0,0,1,1,0,23,1,1,1,1,no,NA,NA,NA,NA,0,NA,NA,NA,,NA,258232.3906,2630140.5,6.695000172,424.7460022,6.695000172,0,0,0,6,17,35,7,0,0,0,0,0,0,2,3,4,noswitch,0,0,0,0to50,6to10,0,1,0,NA,0to50,safe,0,90.62493795,23.76400713
4868,5,1,3,1,1,1,23,1,12,0,1,no,NA,NA,NA,NA,0,NA,NA,NA,,NA,258232.375,2630119,8.590000153,444.9769897,8.590000153,0,0,0,5,16,33,5,0,0,0,0,0,0,1,3,4,noswitch,0,0,0,0to50,1to5,0,1,1,NA,0to50,safe,0,90.6249378,23.76382883
4869,5,0,0,1,1,0,23,1,1,1,1,no,NA,NA,NA,NA,0,NA,NA,NA,,NA,258243.625,2630110.25,13.17199993,449.9530029,13.17199993,0,0,0,4,13,30,10,0,0,0,0,0,0,1,2,4,noswitch,0,0,0,0to50,6to10,0,1,0,NA,0to50,safe,0,90.62503917,23.76375626
4870,35,2,2,1,2,0,0,0,1,1,1,pw,1,18,NA,NA,NA,NA,NA,NA,,NA,258329.7188,2630055.25,9.791000366,487.2919922,9.791000366,0,0,0,2,10,23,3,1,0,0,0,0,0,1,2,3,switch,0,0,0,0to50,1to5,1,0,1,1,0to50,safe,0,90.62581489,23.76330012
4871,32,2,0,0,2,0,0,0,NA,1,1,cworpw,NA,NA,3,17,NA,NA,NA,NA,,NA,258365.6094,2630107,19.61899948,433.3850098,19.61899948,0,0,0,2,8,23,7,NA,NA,0,0,0,0,1,2,3,switch,0,0,0,0to50,6to10,1,1,0,0,0to50,safe,0,90.6261383,23.76372927
4872,90,1,0,1,2,0,0,0,1,1,1,pw,1,16,NA,NA,NA,NA,NA,NA,,NA,258363.0938,2630109.25,19.17399979,431.1940002,19.17399979,0,0,0,2,8,24,5,1,0,0,0,0,0,1,2,4,switch,0,0,0,0to50,1to5,NA,NA,NA,NA,51to150,unsafe,0,90.62611563,23.76374793
4873,26,0,13,1,1,1,23,1,12,1,1,no,NA,NA,NA,NA,0,NA,NA,NA,,NA,258354.5469,2630106.75,12.07800007,434.1530151,12.07800007,0,0,0,2,8,25,7,0,0,0,0,0,0,1,2,4,noswitch,0,0,0,0to50,6to10,0,1,1,NA,0to50,safe,0,90.62603862,23.7637272
4874,89,1,0,1,3,0,0,0,1,0,0,pw,1,19,NA,NA,NA,NA,NA,NA,,NA,258411.1875,2630129,70.00299835,412.8370056,70.00299835,0,0,0,0,7,24,5,1,0,0,0,0,0,0,2,4,switch,0,0,0,50to100,1to5,NA,NA,NA,NA,51to150,unsafe,0,90.62654898,23.7639117
4875,158,0,1,1,2,0,23,0,1,1,1,pw,1,17,NA,NA,NA,NA,NA,NA,,NA,258399.8906,2630205.75,64.74199677,335.5390015,64.74199677,0,0,0,0,2,10,6,1,0,0,0,0,0,0,1,2,switch,1,0,0,50to100,6to10,NA,NA,NA,NA,151to250,unsafe,0,90.62644722,23.76454819
4876,135,0,0,1,1,0,0,0,12,0,1,pw,1,24,NA,NA,NA,NA,NA,NA,,NA,258367.6563,2630209.25,56.29700089,331.0880127,56.29700089,0,0,0,0,3,13,2,1,0,0,0,0,0,0,1,2,switch,1,0,0,50to100,1to5,NA,NA,NA,NA,51to150,unsafe,0,90.62615678,23.76457723
4877,161,0,2,1,3,0,23,0,12,1,1,no,NA,NA,NA,NA,NA,14,NA,NA,,NA,258407.3125,2630223,53.55099869,318.9989929,53.55099869,0,0,0,0,2,11,3,0,0,0,0,0,0,0,1,2,noswitch,1,0,0,50to100,1to5,NA,NA,NA,NA,151to250,unsafe,0,90.6265141,23.76469124
4878,5,0,13,1,1,0,23,1,1,0,1,no,NA,NA,NA,NA,0,NA,NA,NA,,NA,258383.7344,2630256.5,12.68000031,283.9100037,12.68000031,0,0,0,1,2,8,10,0,0,0,0,0,0,1,1,2,noswitch,0,0,0,0to50,6to10,0,1,1,NA,0to50,safe,0,90.62630167,23.76496907
4879,121,2,0,0,1,0,0,0,NA,1,1,dugnew,NA,25,NA,NA,NA,NA,NA,NA,,NA,258390.7656,2630362.25,98.3710022,178.7290039,98.3710022,0,0,0,0,1,9,3,NA,NA,1,0,0,0,0,1,2,switch,1,0,0,50to100,1to5,NA,NA,NA,NA,51to150,unsafe,0,90.62636506,23.76584604
4880,131,0,2,1,1,0,23,0,12,1,1,no,NA,NA,NA,NA,NA,14,NA,NA,,NA,258399.4219,2630382,100.9059982,160.0590057,100.9059982,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,2,noswitch,1,0,0,100to150,1to5,NA,NA,NA,NA,51to150,unsafe,0,90.62644306,23.76600982
4881,82,0,2,1,1,0,23,0,12,1,1,no,NA,NA,NA,NA,NA,1,NA,NA,,NA,258396.5625,2630403.75,81.38500214,138.0359955,81.38500214,0,0,1,0,2,10,2,0,0,0,0,0,1,0,1,2,noswitch,0,0,0,50to100,1to5,NA,NA,NA,NA,51to150,unsafe,0,90.62641731,23.76619019
4882,53,2,0,0,2,0,0,0,NA,1,1,dugnew,NA,19,NA,NA,NA,NA,NA,NA,,NA,258398.5938,2630413.5,71.66000366,128.7480011,71.66000366,0,0,1,0,4,10,2,NA,NA,1,0,0,1,0,1,2,switch,0,0,0,50to100,1to5,NA,NA,NA,NA,51to150,unsafe,0,90.62643561,23.76627105
4883,89,2,0,1,1,0,23,0,12,1,1,no,NA,NA,NA,NA,NA,NA,NA,NA,,NA,258381.5938,2630423.75,68.96199799,116.776001,68.96199799,0,0,1,0,3,9,3,0,0,0,0,0,1,0,1,2,noswitch,0,0,0,50to100,1to5,NA,NA,NA,NA,51to150,unsafe,0,90.62628244,23.76635605
4884,112,0,2,1,1,1,0,0,12,1,1,pw,1,18,NA,NA,NA,NA,NA,NA,,NA,258369.0781,2630406.75,89.00700378,133.7599945,89.00700378,0,0,1,0,2,12,4,1,0,0,0,0,1,0,1,2,switch,1,0,0,50to100,1to5,NA,NA,NA,NA,51to150,unsafe,0,90.62616966,23.76621508
4885,56,1,2,1,1,0,23,1,12,1,1,no,NA,NA,NA,NA,NA,14,NA,NA,,NA,258373.1719,2630468.75,34.57899857,71.65699768,34.57899857,0,1,1,1,3,11,4,0,0,0,0,1,0,1,1,2,noswitch,0,0,0,0to50,1to5,NA,NA,NA,NA,51to150,unsafe,0,90.62620657,23.76672923
4886,21,0,13,1,1,0,23,1,12,1,1,no,NA,NA,NA,NA,0,NA,NA,NA,,NA,258268.3281,2630358,8.357999802,211.6119995,8.357999802,0,0,0,4,13,32,6,0,0,0,0,0,0,1,2,4,noswitch,0,0,0,0to50,6to10,0,1,1,NA,0to50,safe,0,90.62526184,23.76581083
4887,10,0,13,1,1,0,23,1,12,1,1,no,NA,NA,NA,NA,0,NA,NA,NA,,NA,258275.7969,2630348,10.53600025,216.6600037,10.53600025,0,0,0,3,14,32,8,0,0,0,0,0,0,1,3,4,noswitch,0,0,0,0to50,6to10,0,1,1,NA,0to50,safe,0,90.62532914,23.7657279
4888,5,0,3,1,1,0,23,1,12,1,1,no,NA,NA,NA,NA,0,NA,NA,NA,,NA,258216.75,2630323.5,12.78199959,268.7900085,12.78199959,0,0,0,12,22,39,8,0,0,0,0,0,0,3,2,4,noswitch,0,0,0,0to50,6to10,0,1,1,NA,0to50,safe,0,90.62479709,23.76552475
4889,6,0,3,1,1,1,23,1,12,1,1,no,NA,NA,NA,NA,0,NA,NA,NA,,NA,258249.2656,2630316,12.79699993,257.4960022,12.79699993,0,0,0,10,21,37,9,0,0,0,0,0,0,2,3,4,noswitch,0,0,0,0to50,6to10,0,1,1,NA,0to50,safe,0,90.62509007,23.76546254
4890,5,0,13,1,1,1,23,1,12,1,1,no,NA,NA,NA,NA,0,NA,NA,NA,,NA,258234.5469,2630299.75,3.680000067,279.0310059,3.680000067,0,0,0,13,26,39,9,0,0,0,0,0,0,3,3,3,noswitch,0,0,0,0to50,6to10,0,1,1,NA,0to50,safe,0,90.62495744,23.76532778
4891,15,0,13,1,1,1,23,1,12,1,1,no,NA,NA,NA,NA,0,NA,NA,NA,,NA,258234.1094,2630293.75,8.076999664,284.355011,8.076999664,0,0,0,13,27,38,5,0,0,0,0,0,0,3,3,3,noswitch,0,0,0,0to50,1to5,0,1,1,NA,0to50,safe,0,90.6249535,23.76527803
4892,7,1,0,1,1,1,23,1,12,1,1,no,NA,NA,NA,NA,0,NA,NA,NA,,NA,258225.1406,2630276.5,13.43500042,303.7399902,13.43500042,0,0,0,11,32,37,9,0,0,0,0,0,0,3,5,1,noswitch,0,0,0,0to50,6to10,0,1,0,NA,0to50,safe,0,90.62487268,23.76513498
4893,6,0,0,1,1,1,23,1,12,0,1,no,NA,NA,NA,NA,0,NA,NA,NA,,NA,258205.9219,2630265,5.662000179,323.446991,5.662000179,0,0,0,13,32,39,0,0,0,0,0,0,0,3,4,2,noswitch,0,0,0,0to50,none,0,1,0,NA,0to50,safe,0,90.6246995,23.76503961
4894,5,2,0,1,1,1,23,2,NA,0,1,pw,1,3,NA,NA,NA,NA,NA,NA,,NA,258199.0469,2630291.25,10.06900024,305.269989,10.06900024,0,0,0,12,29,39,5,1,0,0,0,0,0,3,4,2,switch,0,0,0,0to50,1to5,1,1,0,1,0to50,safe,0,90.62463757,23.76525731
4895,5,2,0,1,1,0,23,2,NA,0,0,pw,1,7,NA,NA,NA,NA,NA,NA,,NA,258185.8438,2630284.5,2.048000097,318.677002,2.048000097,0,0,0,9,27,39,4,1,0,0,0,0,0,2,4,3,switch,0,0,0,0to50,1to5,1,1,0,1,0to50,safe,0,90.6245186,23.76520133
4896,5,2,0,1,1,0,23,2,NA,1,1,dugnew,NA,NA,NA,NA,NA,NA,NA,NA,,NA,258176.3906,2630247,6.824999809,354.5979919,6.824999809,0,0,0,12,29,43,4,NA,NA,1,0,0,0,3,4,3,switch,0,0,0,0to50,1to5,1,1,0,1,0to50,safe,0,90.62443341,23.76489035
4897,37,1,3,1,1,0,23,1,1,0,1,no,NA,NA,NA,NA,0,NA,NA,NA,,NA,258164.0938,2630233.5,4.606999874,372.8039856,4.606999874,0,0,0,10,24,41,4,0,0,0,0,0,0,2,3,4,noswitch,0,0,0,0to50,1to5,0,1,1,NA,0to50,safe,0,90.6243226,23.7647784
4898,9,0,1,1,2,0,23,1,12,1,1,no,NA,NA,NA,NA,0,NA,NA,NA,,NA,258167.1719,2630235,2.237999916,369.7290039,2.237999916,0,0,0,10,25,41,5,0,0,0,0,0,0,2,3,4,noswitch,0,0,0,0to50,1to5,0,1,1,NA,0to50,safe,0,90.62435034,23.76479084
4899,5,2,3,1,1,0,23,2,NA,0,1,dugnew,NA,NA,NA,NA,NA,NA,NA,NA,,NA,258194.2188,2630226,10.86699963,363.0570068,10.86699963,0,0,0,11,29,42,0,NA,NA,1,0,0,0,3,4,3,switch,0,0,0,0to50,none,1,1,1,1,0to50,safe,0,90.62459404,23.76471619
4900,11,1,0,1,1,0,23,1,1,0,1,no,NA,NA,NA,NA,0,NA,NA,NA,,NA,258396.1563,2630481,9.925000191,62.67499924,9.925000191,0,1,1,3,4,13,5,0,0,0,0,1,0,1,1,2,noswitch,0,0,0,0to50,1to5,0,1,0,NA,0to50,safe,0,90.62641367,23.76683081
4901,38,0,3,1,1,0,23,1,12,1,1,no,NA,NA,NA,NA,0,NA,NA,NA,,NA,259127.6094,2634844.5,8.045000076,193.4960022,8.045000076,0,0,0,5,12,17,10,0,0,0,0,0,0,1,2,1,noswitch,0,0,0,0to50,6to10,0,1,1,NA,0to50,safe,0,90.63300595,23.80301121
4902,34,0,3,1,1,0,23,1,12,1,1,no,NA,NA,NA,NA,0,NA,NA,NA,,NA,259141.1406,2634810.5,5.421999931,204.1340027,5.421999931,0,0,0,4,11,22,5,0,0,0,0,0,0,1,2,3,noswitch,0,0,0,0to50,1to5,0,1,1,NA,0to50,safe,0,90.63312786,23.80272933
4903,5,0,3,1,1,0,23,1,12,0,0,no,NA,NA,NA,NA,0,NA,NA,NA,,NA,259176.4531,2634859.75,25.64699936,144.9589996,25.64699936,0,0,1,4,11,16,8,0,0,0,0,0,1,1,2,1,noswitch,0,0,0,0to50,6to10,0,1,1,NA,0to50,safe,0,90.63344606,23.80313762
4904,8,1,3,1,1,1,23,1,12,0,0,no,NA,NA,NA,NA,0,NA,NA,NA,,NA,259193.7188,2634844.75,3.244999886,142.7429962,3.244999886,0,0,1,3,8,20,2,0,0,0,0,0,1,1,1,3,noswitch,0,0,0,0to50,1to5,0,1,1,NA,0to50,safe,0,90.63360162,23.80301326
4905,5,1,3,1,1,0,23,1,12,0,0,no,NA,NA,NA,NA,0,NA,NA,NA,,NA,259226.1719,2634814.75,2.582000017,149.8040009,2.582000017,0,0,0,2,7,21,8,0,0,0,0,0,0,1,1,3,noswitch,0,0,0,0to50,6to10,0,1,1,NA,0to50,safe,0,90.63389403,23.80276453
4906,77,1,0,1,1,0,23,1,2,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,,8,259243.0313,2634857.75,48.01300049,103.8069992,48.01300049,0,0,1,2,5,12,9,0,0,0,0,0,1,1,1,2,noswitch,0,0,0,0to50,6to10,NA,NA,NA,NA,51to150,unsafe,0,90.63404596,23.80312102
4907,54,0,0,1,2,0,0,0,1,0,0,pw,1,18,NA,NA,NA,NA,NA,NA,,NA,259157.0469,2634816.5,16.68600082,188.4299927,16.68600082,0,0,0,3,12,23,4,1,0,0,0,0,0,1,2,3,switch,0,0,0,0to50,1to5,NA,NA,NA,NA,51to150,unsafe,0,90.63327119,23.80277906
4908,117,1,2,1,1,1,0,0,12,0,0,pw,1,19,NA,NA,NA,NA,NA,NA,,NA,259260.4063,2634891.25,66.06900024,66.06900024,68.01300049,0,1,1,0,5,10,5,1,0,0,0,1,0,0,1,1,switch,1,0,0,50to100,1to5,NA,NA,NA,NA,51to150,unsafe,0,90.63420252,23.80339874
4909,134,0,2,1,1,0,0,0,12,1,1,pw,1,20,NA,NA,NA,NA,NA,NA,,NA,259278.0625,2634920.75,32.0019989,32.0019989,88.32299805,1,1,1,0,1,10,3,1,0,0,1,0,0,0,1,2,switch,1,0,0,0to50,1to5,NA,NA,NA,NA,51to150,unsafe,0,90.63436162,23.80364331
4910,132,1,0,1,1,0,0,0,12,1,1,pw,1,18,NA,NA,NA,NA,NA,NA,,NA,259282.6406,2634940,12.59399986,12.59399986,90.69999695,1,1,1,0,3,14,5,1,0,0,1,0,0,0,1,3,switch,1,0,0,0to50,1to5,NA,NA,NA,NA,51to150,unsafe,0,90.63440288,23.8038029
4911,112,0,0,1,1,0,0,0,12,1,1,pw,1,18,NA,NA,NA,NA,NA,NA,,NA,259309.8438,2634931.5,28.00600052,28.00600052,70.65599823,1,1,1,0,1,15,10,1,0,0,1,0,0,0,1,3,switch,1,0,0,0to50,6to10,NA,NA,NA,NA,51to150,unsafe,0,90.63464799,23.80373242
4912,117,0,2,1,1,0,0,0,12,1,1,pw,1,19,NA,NA,NA,NA,NA,NA,,NA,259302.7656,2634904,48.44499969,48.44499969,94.13700104,1,1,1,0,1,13,3,1,0,0,1,0,0,0,1,3,switch,1,0,0,0to50,1to5,NA,NA,NA,NA,51to150,unsafe,0,90.6345842,23.80350443
4913,5,0,3,1,1,0,23,1,12,0,0,no,NA,NA,NA,NA,0,NA,NA,NA,,NA,259200.7344,2634888.75,12.18000031,108.1490021,12.18000031,0,0,1,4,8,15,5,0,0,0,0,0,1,1,1,2,noswitch,0,0,0,0to50,1to5,0,1,1,NA,0to50,safe,0,90.63366485,23.80337804
4914,5,0,3,1,1,1,23,1,12,0,0,no,NA,NA,NA,NA,0,NA,NA,NA,,NA,259188.7813,2634885,6.715000153,120.1210022,6.715000153,0,0,1,4,9,15,3,0,0,0,0,0,1,1,1,2,noswitch,0,0,0,0to50,1to5,0,1,1,NA,0to50,safe,0,90.63355715,23.80334695
4915,5,0,3,1,1,0,23,1,12,0,1,no,NA,NA,NA,NA,0,NA,NA,NA,,NA,259166.2969,2634902.5,8.958999634,132.2319946,8.958999634,0,0,1,3,9,15,4,0,0,0,0,0,1,1,2,2,noswitch,0,0,0,0to50,1to5,0,1,1,NA,0to50,safe,0,90.63335456,23.80349204
