idno,psu,dweight,stratval,gvjbevn,gvhlthc,gvslvol,gvslvue,gvcldcr,gvpdlwk,sbprvpv,sbeqsoc,sbcwkfm
325309,253,0.5153," Powys, Clwyd and Gwynedd (including Anglesey)  ",1,9,7,4,6,7,4,3,2
325310,253,0.5153," Powys, Clwyd and Gwynedd (including Anglesey)  ",9,9,9,9,9,9,2,2,2
325313,253,2.0613," Powys, Clwyd and Gwynedd (including Anglesey)  ",6,9,9,4,10,7,2,4,2
325314,253,0.5153," Powys, Clwyd and Gwynedd (including Anglesey)  ",4,10,8,6,8,8,2,2,2
325315,253,1.0307," Powys, Clwyd and Gwynedd (including Anglesey)  ",8,8,8,8,8,8,4,4,4
325316,253,1.0307," Powys, Clwyd and Gwynedd (including Anglesey)  ",7,7,8,6,8,8,2,4,2
325317,253,1.0307," Powys, Clwyd and Gwynedd (including Anglesey)  ",7,10,10,7,10,10,1,1,3
325318,253,1.0307," Powys, Clwyd and Gwynedd (including Anglesey)  ",10,10,7,6,9,10,2,2,2
325319,253,1.0307," Powys, Clwyd and Gwynedd (including Anglesey)  ",10,10,10,7,10,10,2,4,2
325405,254,1.0307," Powys, Clwyd and Gwynedd (including Anglesey)  ",3,9,9,3,5,7,3,3,2
325406,254,3.092," Powys, Clwyd and Gwynedd (including Anglesey)  ",2,8,9,5,9,9,2,4,2
325407,254,1.0307," Powys, Clwyd and Gwynedd (including Anglesey)  ",3,8,9,5,6,8,4,4,4
325408,254,1.0307," Powys, Clwyd and Gwynedd (including Anglesey)  ",5,8,8,6,8,8,3,4,4
325410,254,1.0307," Powys, Clwyd and Gwynedd (including Anglesey)  ",6,10,6,4,4,4,2,2,1
325412,254,1.0307," Powys, Clwyd and Gwynedd (including Anglesey)  ",6,10,7,3,5,7,4,4,4
325413,254,2.0613," Powys, Clwyd and Gwynedd (including Anglesey)  ",9,9,9,7,7,9,3,3,3
325414,254,1.546," Powys, Clwyd and Gwynedd (including Anglesey)  ",3,7,8,7,7,9,2,4,2
325415,254,1.0307," Powys, Clwyd and Gwynedd (including Anglesey)  ",5,8,8,5,5,6,3,2,2
325419,254,1.0307," Powys, Clwyd and Gwynedd (including Anglesey)  ",9,9,9,9,9,9,3,3,3
325420,254,1.0307," Powys, Clwyd and Gwynedd (including Anglesey)  ",5,6,6,6,7,7,3,3,2
